comune_istat_cod|comune_catasto_cod|comune_des|provincia_istat_cod|provincia_sigla|provincia_des|regione_istat_cod|regione_des|area_geo_cod|area_geo_des|stato_cod|stato_des
044028|F021|MASSA FERMANA|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044029|F044|MASSIGNANO|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044030|F379|MONSAMPIETRO MORICO|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044031|F380|MONSAMPOLO DEL TRONTO|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044032|F415|MONTALTO DELLE MARCHE|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044033|F428|MONTAPPONE|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044034|F487|MONTEDINOVE|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044035|F493|MONTEFALCONE APPENNINO|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044036|F501|MONTEFIORE DELL'ASO|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044037|F509|MONTEFORTINO|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044038|F516|MONTEGALLO|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044039|F517|MONTE GIBERTO|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044040|F520|MONTEGIORGIO|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044041|F522|MONTEGRANARO|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044042|F536|MONTELEONE DI FERMO|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044043|F549|MONTELPARO|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044044|F570|MONTEMONACO|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044045|F591|MONTEPRANDONE|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044046|F599|MONTE RINALDO|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044047|F614|MONTERUBBIANO|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044048|F626|MONTE SAN PIETRANGELI|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044049|F653|MONTE URANO|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044050|F664|MONTE VIDON COMBATTE|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044051|F665|MONTE VIDON CORRADO|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044052|F697|MONTOTTONE|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044053|F722|MORESCO|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044054|G005|OFFIDA|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044055|G137|ORTEZZANO|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044056|G289|PALMIANO|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044057|G403|PEDASO|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044058|G516|PETRITOLI|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044059|G873|PONZANO DI FERMO|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044060|G920|PORTO SAN GIORGIO|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044061|G921|PORTO SANT'ELPIDIO|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044062|H182|RAPAGNANO|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044063|H321|RIPATRANSONE|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044064|H390|ROCCAFLUVIONE|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044065|H588|ROTELLA|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044066|H769|SAN BENEDETTO DEL TRONTO|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044067|I315|SANTA VITTORIA IN MATENANO|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044068|I324|SANT'ELPIDIO A MARE|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044069|C070|SERVIGLIANO|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044070|I774|SMERILLO|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044071|I912|SPINETOLI|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044072|L279|TORRE SAN PATRIZIO|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
044073|L728|VENAROTTA|044|AP|ASCOLI PICENO|11|Marche|3|Centro|100|ITALIA
045001|A496|AULLA|045|MS|MASSA CARRARA|09|Toscana|3|Centro|100|ITALIA
045002|A576|BAGNONE|045|MS|MASSA CARRARA|09|Toscana|3|Centro|100|ITALIA
045003|B832|CARRARA|045|MS|MASSA CARRARA|09|Toscana|3|Centro|100|ITALIA
045004|B979|CASOLA IN LUNIGIANA|045|MS|MASSA CARRARA|09|Toscana|3|Centro|100|ITALIA
045005|C914|COMANO|045|MS|MASSA CARRARA|09|Toscana|3|Centro|100|ITALIA
045006|D590|FILATTIERA|045|MS|MASSA CARRARA|09|Toscana|3|Centro|100|ITALIA
045007|D629|FIVIZZANO|045|MS|MASSA CARRARA|09|Toscana|3|Centro|100|ITALIA
045008|D735|FOSDINOVO|045|MS|MASSA CARRARA|09|Toscana|3|Centro|100|ITALIA
045009|E574|LICCIANA NARDI|045|MS|MASSA CARRARA|09|Toscana|3|Centro|100|ITALIA
045010|F023|MASSA|045|MS|MASSA CARRARA|09|Toscana|3|Centro|100|ITALIA
045011|F679|MONTIGNOSO|045|MS|MASSA CARRARA|09|Toscana|3|Centro|100|ITALIA
045012|F802|MULAZZO|045|MS|MASSA CARRARA|09|Toscana|3|Centro|100|ITALIA
045013|G746|PODENZANA|045|MS|MASSA CARRARA|09|Toscana|3|Centro|100|ITALIA
045014|G870|PONTREMOLI|045|MS|MASSA CARRARA|09|Toscana|3|Centro|100|ITALIA
045015|L386|TRESANA|045|MS|MASSA CARRARA|09|Toscana|3|Centro|100|ITALIA
045016|L946|VILLAFRANCA IN LUNIGIANA|045|MS|MASSA CARRARA|09|Toscana|3|Centro|100|ITALIA
045017|M169|ZERI|045|MS|MASSA CARRARA|09|Toscana|3|Centro|100|ITALIA
046001|A241|ALTOPASCIO|046|LU|LUCCA|09|Toscana|3|Centro|100|ITALIA
046002|A560|BAGNI DI LUCCA|046|LU|LUCCA|09|Toscana|3|Centro|100|ITALIA
046003|A657|BARGA|046|LU|LUCCA|09|Toscana|3|Centro|100|ITALIA
046004|B007|BORGO A MOZZANO|046|LU|LUCCA|09|Toscana|3|Centro|100|ITALIA
046005|B455|CAMAIORE|046|LU|LUCCA|09|Toscana|3|Centro|100|ITALIA
046006|B557|CAMPORGIANO|046|LU|LUCCA|09|Toscana|3|Centro|100|ITALIA
046007|B648|CAPANNORI|046|LU|LUCCA|09|Toscana|3|Centro|100|ITALIA
046008|B760|CAREGGINE|046|LU|LUCCA|09|Toscana|3|Centro|100|ITALIA
046009|C236|CASTELNUOVO DI GARFAGNANA|046|LU|LUCCA|09|Toscana|3|Centro|100|ITALIA
046010|C303|CASTIGLIONE DI GARFAGNANA|046|LU|LUCCA|09|Toscana|3|Centro|100|ITALIA
046011|C996|COREGLIA ANTELMINELLI|046|LU|LUCCA|09|Toscana|3|Centro|100|ITALIA
046012|D449|FABBRICHE DI VALLICO|046|LU|LUCCA|09|Toscana|3|Centro|100|ITALIA
046013|D730|FORTE DEI MARMI|046|LU|LUCCA|09|Toscana|3|Centro|100|ITALIA
046014|D734|FOSCIANDORA|046|LU|LUCCA|09|Toscana|3|Centro|100|ITALIA
046015|D874|GALLICANO|046|LU|LUCCA|09|Toscana|3|Centro|100|ITALIA
046016|E059|GIUNCUGNANO|046|LU|LUCCA|09|Toscana|3|Centro|100|ITALIA
046017|E715|LUCCA|046|LU|LUCCA|09|Toscana|3|Centro|100|ITALIA
046018|F035|MASSAROSA|046|LU|LUCCA|09|Toscana|3|Centro|100|ITALIA
046019|F225|MINUCCIANO|046|LU|LUCCA|09|Toscana|3|Centro|100|ITALIA
046020|F283|MOLAZZANA|046|LU|LUCCA|09|Toscana|3|Centro|100|ITALIA
046021|F452|MONTECARLO|046|LU|LUCCA|09|Toscana|3|Centro|100|ITALIA
046022|G480|PESCAGLIA|046|LU|LUCCA|09|Toscana|3|Centro|100|ITALIA
046023|G582|PIAZZA AL SERCHIO|046|LU|LUCCA|09|Toscana|3|Centro|100|ITALIA
046024|G628|PIETRASANTA|046|LU|LUCCA|09|Toscana|3|Centro|100|ITALIA
046025|G648|PIEVE FOSCIANA|046|LU|LUCCA|09|Toscana|3|Centro|100|ITALIA
046026|G882|PORCARI|046|LU|LUCCA|09|Toscana|3|Centro|100|ITALIA
046027|I142|SAN ROMANO IN GARFAGNANA|046|LU|LUCCA|09|Toscana|3|Centro|100|ITALIA
046028|I622|SERAVEZZA|046|LU|LUCCA|09|Toscana|3|Centro|100|ITALIA
046029|I737|SILLANO|046|LU|LUCCA|09|Toscana|3|Centro|100|ITALIA
046030|I942|STAZZEMA|046|LU|LUCCA|09|Toscana|3|Centro|100|ITALIA
046031|L533|VAGLI SOTTO|046|LU|LUCCA|09|Toscana|3|Centro|100|ITALIA
046032|L763|VERGEMOLI|046|LU|LUCCA|09|Toscana|3|Centro|100|ITALIA
046033|L833|VIAREGGIO|046|LU|LUCCA|09|Toscana|3|Centro|100|ITALIA
046034|L913|VILLA BASILICA|046|LU|LUCCA|09|Toscana|3|Centro|100|ITALIA
046035|L926|VILLA COLLEMANDINA|046|LU|LUCCA|09|Toscana|3|Centro|100|ITALIA
047001|A012|ABETONE|047|PT|PISTOIA|09|Toscana|3|Centro|100|ITALIA
047002|A071|AGLIANA|047|PT|PISTOIA|09|Toscana|3|Centro|100|ITALIA
047003|B251|BUGGIANO|047|PT|PISTOIA|09|Toscana|3|Centro|100|ITALIA
047004|D235|CUTIGLIANO|047|PT|PISTOIA|09|Toscana|3|Centro|100|ITALIA
047005|E432|LAMPORECCHIO|047|PT|PISTOIA|09|Toscana|3|Centro|100|ITALIA
047006|E451|LARCIANO|047|PT|PISTOIA|09|Toscana|3|Centro|100|ITALIA
047007|E960|MARLIANA|047|PT|PISTOIA|09|Toscana|3|Centro|100|ITALIA
047008|F025|MASSA E COZZILE|047|PT|PISTOIA|09|Toscana|3|Centro|100|ITALIA
047009|F384|MONSUMMANO TERME|047|PT|PISTOIA|09|Toscana|3|Centro|100|ITALIA
047010|F410|MONTALE|047|PT|PISTOIA|09|Toscana|3|Centro|100|ITALIA
047011|A561|MONTECATINI-TERME|047|PT|PISTOIA|09|Toscana|3|Centro|100|ITALIA
047012|G491|PESCIA|047|PT|PISTOIA|09|Toscana|3|Centro|100|ITALIA
047013|G636|PIEVE A NIEVOLE|047|PT|PISTOIA|09|Toscana|3|Centro|100|ITALIA
047014|G713|PISTOIA|047|PT|PISTOIA|09|Toscana|3|Centro|100|ITALIA
047015|G715|PITEGLIO|047|PT|PISTOIA|09|Toscana|3|Centro|100|ITALIA
047016|G833|PONTE BUGGIANESE|047|PT|PISTOIA|09|Toscana|3|Centro|100|ITALIA
047017|H109|QUARRATA|047|PT|PISTOIA|09|Toscana|3|Centro|100|ITALIA
047018|H744|SAMBUCA PISTOIESE|047|PT|PISTOIA|09|Toscana|3|Centro|100|ITALIA
047019|H980|SAN MARCELLO PISTOIESE|047|PT|PISTOIA|09|Toscana|3|Centro|100|ITALIA
047020|I660|SERRAVALLE PISTOIESE|047|PT|PISTOIA|09|Toscana|3|Centro|100|ITALIA
047021|L522|UZZANO|047|PT|PISTOIA|09|Toscana|3|Centro|100|ITALIA
047022|C631|CHIESINA UZZANESE|047|PT|PISTOIA|09|Toscana|3|Centro|100|ITALIA
048001|A564|BAGNO A RIPOLI|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048002|A632|BARBERINO DI MUGELLO|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048003|A633|BARBERINO VAL D'ELSA|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048004|B036|BORGO SAN LORENZO|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048005|B406|CALENZANO|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048006|B507|CAMPI BISENZIO|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048008|B684|CAPRAIA E LIMITE|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048010|C101|CASTELFIORENTINO|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048011|C529|CERRETO GUIDI|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048012|C540|CERTALDO|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048013|D299|DICOMANO|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048014|D403|EMPOLI|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048015|D575|FIESOLE|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048016|D583|FIGLINE VALDARNO|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048017|D612|FIRENZE|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048018|D613|FIRENZUOLA|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048019|D815|FUCECCHIO|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048020|D895|GAMBASSI TERME|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048021|E169|GREVE IN CHIANTI|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048022|E291|IMPRUNETA|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048023|E296|INCISA IN VAL D'ARNO|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048024|E466|LASTRA A SIGNA|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048025|E668|LONDA|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048026|E971|MARRADI|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048027|F398|MONTAIONE|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048028|F551|MONTELUPO FIORENTINO|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048030|F648|MONTESPERTOLI|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048031|G270|PALAZZUOLO SUL SENIO|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048032|G420|PELAGO|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048033|G825|PONTASSIEVE|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048035|H222|REGGELLO|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048036|H286|RIGNANO SULL'ARNO|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048037|H635|RUFINA|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048038|H791|SAN CASCIANO IN VAL DI PESA|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048039|H937|SAN GODENZO|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048040|I085|SAN PIERO A SIEVE|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048041|B962|SCANDICCI|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048042|I514|SCARPERIA|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048043|I684|SESTO FIORENTINO|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048044|I728|SIGNA|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048045|L067|TAVARNELLE VAL DI PESA|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048046|L529|VAGLIA|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048049|L838|VICCHIO|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
048050|M059|VINCI|048|FI|FIRENZE|09|Toscana|3|Centro|100|ITALIA
049001|A852|BIBBONA|049|LI|LIVORNO|09|Toscana|3|Centro|100|ITALIA
049002|B509|CAMPIGLIA MARITTIMA|049|LI|LIVORNO|09|Toscana|3|Centro|100|ITALIA
049003|B553|CAMPO NELL'ELBA|049|LI|LIVORNO|09|Toscana|3|Centro|100|ITALIA
049004|B669|CAPOLIVERI|049|LI|LIVORNO|09|Toscana|3|Centro|100|ITALIA
049005|B685|CAPRAIA ISOLA|049|LI|LIVORNO|09|Toscana|3|Centro|100|ITALIA
049006|C044|CASTAGNETO CARDUCCI|049|LI|LIVORNO|09|Toscana|3|Centro|100|ITALIA
049007|C415|CECINA|049|LI|LIVORNO|09|Toscana|3|Centro|100|ITALIA
049008|C869|COLLESALVETTI|049|LI|LIVORNO|09|Toscana|3|Centro|100|ITALIA
049009|E625|LIVORNO|049|LI|LIVORNO|09|Toscana|3|Centro|100|ITALIA
049010|E930|MARCIANA|049|LI|LIVORNO|09|Toscana|3|Centro|100|ITALIA
049011|E931|MARCIANA MARINA|049|LI|LIVORNO|09|Toscana|3|Centro|100|ITALIA
049012|G687|PIOMBINO|049|LI|LIVORNO|09|Toscana|3|Centro|100|ITALIA
049013|E680|PORTO AZZURRO|049|LI|LIVORNO|09|Toscana|3|Centro|100|ITALIA
049014|G912|PORTOFERRAIO|049|LI|LIVORNO|09|Toscana|3|Centro|100|ITALIA
049015|H305|RIO MARINA|049|LI|LIVORNO|09|Toscana|3|Centro|100|ITALIA
049016|H297|RIO NELL'ELBA|049|LI|LIVORNO|09|Toscana|3|Centro|100|ITALIA
049017|H570|ROSIGNANO MARITTIMO|049|LI|LIVORNO|09|Toscana|3|Centro|100|ITALIA
049018|I390|SAN VINCENZO|049|LI|LIVORNO|09|Toscana|3|Centro|100|ITALIA
049019|I454|SASSETTA|049|LI|LIVORNO|09|Toscana|3|Centro|100|ITALIA
049020|L019|SUVERETO|049|LI|LIVORNO|09|Toscana|3|Centro|100|ITALIA
050001|A864|BIENTINA|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
050002|B303|BUTI|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
050003|B390|CALCI|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
050004|B392|CALCINAIA|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
050005|B647|CAPANNOLI|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
050006|B878|CASALE MARITTIMO|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
050007|A559|CASCIANA TERME|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
050008|B950|CASCINA|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
050009|C113|CASTELFRANCO DI SOTTO|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
050010|C174|CASTELLINA MARITTIMA|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
050011|C244|CASTELNUOVO DI VAL DI CECINA|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
050012|C609|CHIANNI|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
050013|D160|CRESPINA|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
050014|D510|FAUGLIA|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
050015|E250|GUARDISTALLO|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
050016|E413|LAJATICO|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
050017|E455|LARI|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
050018|E688|LORENZANA|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
050019|F458|MONTECATINI VAL DI CECINA|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
050020|F640|MONTESCUDAIO|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
050021|F661|MONTEVERDI MARITTIMO|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
050022|F686|MONTOPOLI IN VAL D'ARNO|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
050023|G090|ORCIANO PISANO|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
050024|G254|PALAIA|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
050025|G395|PECCIOLI|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
050026|G702|PISA|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
050027|G804|POMARANCE|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
050028|G822|PONSACCO|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
050029|G843|PONTEDERA|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
050030|H319|RIPARBELLA|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
050031|A562|SAN GIULIANO TERME|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
050032|I046|SAN MINIATO|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
050033|I177|SANTA CROCE SULL'ARNO|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
050034|I217|SANTA LUCE|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
050035|I232|SANTA MARIA A MONTE|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
050036|L138|TERRICCIOLA|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
050037|L702|VECCHIANO|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
050038|L850|VICOPISANO|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
050039|M126|VOLTERRA|050|PI|PISA|09|Toscana|3|Centro|100|ITALIA
051001|A291|ANGHIARI|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
051002|A390|AREZZO|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
051003|A541|BADIA TEDALDA|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
051004|A851|BIBBIENA|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
051005|B243|BUCINE|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
051006|B670|CAPOLONA|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
051007|B693|CAPRESE MICHELANGELO|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
051008|C102|CASTEL FOCOGNANO|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
051009|C112|CASTELFRANCO DI SOPRA|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
051010|C263|CASTEL SAN NICCOLO'|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
051011|C318|CASTIGLION FIBOCCHI|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
051012|C319|CASTIGLION FIORENTINO|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
051013|C407|CAVRIGLIA|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
051014|C648|CHITIGNANO|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
051015|C663|CHIUSI DELLA VERNA|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
051016|C774|CIVITELLA IN VAL DI CHIANA|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
051017|D077|CORTONA|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
051018|D649|FOIANO DELLA CHIANA|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
051019|E468|LATERINA|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
051020|E693|LORO CIUFFENNA|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
051021|E718|LUCIGNANO|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
051022|E933|MARCIANO DELLA CHIANA|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
051023|F565|MONTEMIGNAIO|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
051024|F594|MONTERCHI|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
051025|F628|MONTE SAN SAVINO|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
051026|F656|MONTEVARCHI|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
051027|G139|ORTIGNANO RAGGIOLO|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
051028|G451|PERGINE VALDARNO|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
051029|G552|PIAN DI SCO|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
051030|G653|PIEVE SANTO STEFANO|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
051031|G879|POPPI|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
051032|H008|PRATOVECCHIO|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
051033|H901|SAN GIOVANNI VALDARNO|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
051034|I155|SANSEPOLCRO|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
051035|I681|SESTINO|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
051036|I952|STIA|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
051037|I991|SUBBIANO|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
051038|L038|TALLA|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
051039|L123|TERRANUOVA BRACCIOLINI|051|AR|AREZZO|09|Toscana|3|Centro|100|ITALIA
052001|A006|ABBADIA SAN SALVATORE|052|SI|SIENA|09|Toscana|3|Centro|100|ITALIA
052002|A461|ASCIANO|052|SI|SIENA|09|Toscana|3|Centro|100|ITALIA
052003|B269|BUONCONVENTO|052|SI|SIENA|09|Toscana|3|Centro|100|ITALIA
052004|B984|CASOLE D'ELSA|052|SI|SIENA|09|Toscana|3|Centro|100|ITALIA
052005|C172|CASTELLINA IN CHIANTI|052|SI|SIENA|09|Toscana|3|Centro|100|ITALIA
052006|C227|CASTELNUOVO BERARDENGA|052|SI|SIENA|09|Toscana|3|Centro|100|ITALIA
052007|C313|CASTIGLIONE D'ORCIA|052|SI|SIENA|09|Toscana|3|Centro|100|ITALIA
052008|C587|CETONA|052|SI|SIENA|09|Toscana|3|Centro|100|ITALIA
052009|C608|CHIANCIANO TERME|052|SI|SIENA|09|Toscana|3|Centro|100|ITALIA
052010|C661|CHIUSDINO|052|SI|SIENA|09|Toscana|3|Centro|100|ITALIA
052011|C662|CHIUSI|052|SI|SIENA|09|Toscana|3|Centro|100|ITALIA
052012|C847|COLLE DI VAL D'ELSA|052|SI|SIENA|09|Toscana|3|Centro|100|ITALIA
052013|D858|GAIOLE IN CHIANTI|052|SI|SIENA|09|Toscana|3|Centro|100|ITALIA
052014|F402|MONTALCINO|052|SI|SIENA|09|Toscana|3|Centro|100|ITALIA
052015|F592|MONTEPULCIANO|052|SI|SIENA|09|Toscana|3|Centro|100|ITALIA
052016|F598|MONTERIGGIONI|052|SI|SIENA|09|Toscana|3|Centro|100|ITALIA
052017|F605|MONTERONI D'ARBIA|052|SI|SIENA|09|Toscana|3|Centro|100|ITALIA
052018|F676|MONTICIANO|052|SI|SIENA|09|Toscana|3|Centro|100|ITALIA
052019|F815|MURLO|052|SI|SIENA|09|Toscana|3|Centro|100|ITALIA
